Move,Use_Percentage,Pokemon,Unique
Yawn,0.3875,Liepard,0
Yawn,0.2529,Meowstic Male,0
Yawn,0.3513,Snorlax,0
Yawn,0.9545,Swampert,0
Yawn,0.2778,Slowbro,0
Yawn,0.1356,Oranguru,0
Yawn,0.6757,Accelgor,0
Yawn,0.5097,Glaceon,0
Yawn,0.3671,Togetic,0
Yawn,0.2397,Sylveon,0
Yawn,0.7992,Slurpuff,0
Yawn,0.7235,Hippowdon,0
Yawn,0.031,Vaporeon,0
Yawn,0.4357,Golduck,0
Yawn,0.0918,Galarian Slowbro,0
Yawn,0.2773,Stoutland,0
Yawn,0.1108,Jolteon,0
Icy Wind,0.1435,Gastrodon,0
Icy Wind,0.2459,Porygon2,0
Icy Wind,0.6604,Tornadus Incarnate Forme,0
Icy Wind,0.1977,Blastoise,0
Icy Wind,0.2833,Kingdra,0
Icy Wind,0.1555,Tapu Fini,0
Icy Wind,0.0715,Lapras,0
Icy Wind,0.5031,Pheromosa,0
Icy Wind,0.2412,Clefairy,0
Icy Wind,0.0622,Lugia,0
Icy Wind,0.2379,Suicune,0
Icy Wind,0.6831,Weavile,0
Icy Wind,0.9465,Alolan Persian,0
Icy Wind,0.221,Milotic,0
Icy Wind,0.5436,Inteleon,0
Icy Wind,0.9654,Sneasel,0
Icy Wind,0.8306,Politoed,0
Icy Wind,0.3184,Ludicolo,0
Icy Wind,0.4602,Alolan Ninetales,0
Icy Wind,0.2191,Gyarados,0
Icy Wind,0.471,Froslass,0
Icy Wind,0.3244,Latias,0
Icy Wind,0.4426,Obstagoon,0
Icy Wind,0.069,Kabutops,0
Icy Wind,0.1107,Articuno,0
Icy Wind,0.2996,Cresselia,0
Icy Wind,0.0326,Black Kyurem,0
Icy Wind,0.2097,Gengar,0
Icy Wind,0.3628,Glaceon,0
Icy Wind,0.9543,Mime Galarian Mr. Mime,0
Icy Wind,0.9466,Qwilfish,0
Icy Wind,0.1036,Starmie,0
Icy Wind,0.1535,Vaporeon,0
Icy Wind,0.3361,Golduck,0
Icy Wind,0.1419,Vanilluxe,0
Icy Wind,0.0775,Seaking,0
Icy Wind,0.1263,Tentacruel,0
Icy Wind,0.3451,Lickilicky,0
Blast Burn,0.8824,Charizard,0
Hurricane,0.8042,Charizard,0
Hurricane,0.9499,Tornadus Incarnate Forme,0
Hurricane,0.9663,Zapdos,0
Hurricane,0.7055,Kingdra,0
Hurricane,0.4656,Rayquaza,0
Hurricane,0.4022,Galarian Moltres,0
Hurricane,0.5342,Mewtwo,0
Hurricane,0.6878,Salamence,0
Hurricane,0.8791,Galarian Articuno,0
Hurricane,0.9572,Pelipper,0
Hurricane,0.9963,Moltres,0
Hurricane,0.2463,Butterfree,0
Hurricane,0.0483,Dragonite,0
Hurricane,0.6707,Articuno,0
Hurricane,0.9915,Mantine,0
Hurricane,0.4207,Noivern,0
Hurricane,0.1982,Decidueye,0
Hurricane,0.9091,Noctowl,0
Ancient Power,0.49,Charizard,0
Ancient Power,0.187,Regidrago,0
Ancient Power,0.0945,Galarian Moltres,0
Ancient Power,0.1121,Mewtwo,0
Ancient Power,0.1799,Galarian Articuno,0
Ancient Power,0.4154,Cradily,0
Ancient Power,0.078,Stonjourner,0
Ancient Power,0.0729,Giratina Altered Forme,0
Ancient Power,0.0755,Tangrowth,0
Heat Wave,0.3893,Charizard,0
Heat Wave,0.321,Yveltal,0
Heat Wave,0.7326,Zapdos,0
Heat Wave,0.473,Torkoal,0
Heat Wave,0.0562,Ho-oh,0
Heat Wave,0.9238,Coalossal,0
Heat Wave,0.1496,Reshiram,0
Heat Wave,0.4854,Arcanine,0
Heat Wave,0.8086,Volcarona,0
Heat Wave,0.1151,Salamence,0
Heat Wave,0.5168,Moltres,0
Heat Wave,0.8572,Chandelure,0
Heat Wave,0.0977,Blacephalon,0
Heat Wave,0.5598,Heatran,0
Heat Wave,0.6553,Blaziken,0
Heat Wave,0.0612,Togetic,0
Heat Wave,0.6834,Turtonator,0
Heat Wave,0.6043,Salazzle,0
Heat Wave,0.7938,Ninetales,0
Heat Wave,0.0706,Noivern,0
Heat Wave,0.0576,Noctowl,0
Solar Beam,0.1625,Charizard,0
Solar Beam,0.1109,Torkoal,0
Solar Beam,0.9181,Coalossal,0
Solar Beam,0.4599,Reshiram,0
Solar Beam,0.2113,Talonflame,0
Solar Beam,0.0989,Heliolisk,0
Solar Beam,0.2907,Moltres,0
Solar Beam,0.4202,Blacephalon,0
Solar Beam,0.2683,Heatran,0
Solar Beam,0.0917,Lilligant,0
Solar Beam,0.6783,Ninetales,0
Solar Beam,0.2685,Vileplume,0
Air Slash,0.1509,Charizard,0
Air Slash,0.0932,Ho-oh,0
Air Slash,0.3744,Togekiss,0
Air Slash,0.0755,Rayquaza,0
Air Slash,0.6118,Celesteela,0
Air Slash,0.4983,Galarian Moltres,0
Air Slash,0.7737,Inteleon,0
Air Slash,0.1066,Galarian Articuno,0
Air Slash,0.0936,Shiftry,0
Air Slash,0.2979,Articuno,0
Air Slash,0.1033,Virizion,0
Air Slash,0.4387,Emolga,0
Air Slash,0.4192,Noivern,0
Air Slash,0.046,Flygon,0
Air Slash,0.1974,Sigilyph,0
Air Slash,0.0772,Decidueye,0
Air Slash,1,Fan Rotom,0
Air Slash,0.0699,Dunsparce,0
Helping Hand,0.1183,Charizard,0
Helping Hand,0.922,Indeedee Female,0
Helping Hand,0.6519,Whimsicott,0
Helping Hand,0.3754,Blastoise,0
Helping Hand,0.121,Urshifu Single Strike Style,0
Helping Hand,0.3838,Dusclops,0
Helping Hand,0.7002,Raichu,0
Helping Hand,0.1131,White Kyurem,0
Helping Hand,0.141,Sableye,0
Helping Hand,0.0587,Urshifu Rapid Strike Style,0
Helping Hand,0.9672,Gothitelle,0
Helping Hand,0.2747,Heat Rotom,0
Helping Hand,0.8277,Togekiss,0
Helping Hand,0.6122,Indeedee Male,0
Helping Hand,0.1685,Comfey,0
Helping Hand,0.5098,Lapras,0
Helping Hand,0.1533,Arcanine,0
Helping Hand,0.1361,Zamazenta Crowned Shield,0
Helping Hand,0.9423,Clefairy,0
Helping Hand,0.311,Mienshao,0
Helping Hand,0.1998,Suicune,0
Helping Hand,0.6351,Tsareena,0
Helping Hand,0.2602,Hitmontop,0
Helping Hand,0.2121,Shuckle,0
Helping Hand,0.1592,Milotic,0
Helping Hand,0.1859,Wash Rotom,0
Helping Hand,0.8395,Politoed,0
Helping Hand,0.373,Pikachu,0
Helping Hand,0.0787,Togedemaru,0
Helping Hand,0.9149,Cherrim,0
Helping Hand,0.2287,Riolu,0
Helping Hand,0.4712,Latias,0
Helping Hand,0.847,Clefable,0
Helping Hand,0.1115,Rhyperior,0
Helping Hand,0.5256,Cresselia,0
Helping Hand,0.9872,Mr. Rime,0
Helping Hand,0.9304,Wishiwashi Solo Form,0
Helping Hand,0.4668,Boltund,0
Helping Hand,0.1227,Luxray,0
Helping Hand,0.0879,Mow Rotom,0
Helping Hand,0.1469,Cinccino,0
Helping Hand,0.8387,Blissey,0
Helping Hand,0.4136,Mime Galarian Mr. Mime,0
Helping Hand,0.3277,Lilligant,0
Helping Hand,0.2579,Togetic,0
Helping Hand,0.111,Sylveon,0
Helping Hand,0.1547,Slurpuff,0
Helping Hand,0.542,Emolga,0
Helping Hand,0.4664,Ribombee,0
Helping Hand,0.7609,Vaporeon,0
Helping Hand,0.3536,Mr. Mime,0
Helping Hand,0.5144,Lopunny,0
Helping Hand,0.4658,Aromatisse,0
Helping Hand,0.0796,Stoutland,0
Helping Hand,0.1888,Dedenne,0
Helping Hand,0.0993,Reuniclus,0
Helping Hand,0.1691,Maractus,0
Helping Hand,0.1268,Lickilicky,0
Spore,0.9994,Amoonguss,0
Spore,0.9082,Shiinotic,0
Rage Powder,0.9964,Amoonguss,0
Rage Powder,0.9595,Volcarona,0
Rage Powder,0.8133,Butterfree,0
Rage Powder,0.81,Tangrowth,0
Rage Powder,0.9984,Tangela,0
Pollen Puff,0.4693,Amoonguss,0
Pollen Puff,0.7936,Butterfree,0
Pollen Puff,0.8262,Cherrim,0
Pollen Puff,0.2856,Lilligant,0
Pollen Puff,0.7444,Ribombee,0
Pollen Puff,0.1556,Shiinotic,0
Pollen Puff,0.9413,Eldegoss,0
Giga Drain,0.193,Amoonguss,0
Giga Drain,0.3777,Comfey,0
Giga Drain,0.2175,Celesteela,0
Giga Drain,0.0926,Araquanid,0
Giga Drain,0.0731,Hatterene,0
Giga Drain,0.201,Ludicolo,0
Giga Drain,0.0502,Sceptile,0
Giga Drain,0.0912,Exeggutor,0
Giga Drain,0.5113,Cradily,0
Giga Drain,0.3979,Appletun,0
Giga Drain,0.1609,Abomasnow,0
Giga Drain,0.0704,Palossand,0
Giga Drain,0.1325,Lilligant,0
Giga Drain,0.1451,Shiinotic,0
Giga Drain,0.0623,Roserade,0
Giga Drain,0.3813,Tangrowth,0
Giga Drain,0.7872,Polteageist,0
Giga Drain,0.8439,Eldegoss,0
Giga Drain,0.1284,Vileplume,0
Giga Drain,0.2915,Cursola,0
Giga Drain,0.4749,Maractus,0
Giga Drain,0.3666,Tentacruel,0
Seed Bomb,0.0879,Amoonguss,0
Seed Bomb,0.2383,Calyrex Ice Rider,0
Seed Bomb,0.0803,Celesteela,0
Seed Bomb,0.1505,Perrserker,0
Seed Bomb,0.0863,Morpeko Full Belly Mode,0
Seed Bomb,0.7747,Gourgeist Super Size,0
Seed Bomb,0.0969,Passimian,0
Hex,0.0776,Amoonguss,0
Hex,0.364,Pincurchin,0
Hex,0.1392,Galarian Corsola,0
Follow Me,0.9982,Indeedee Female,0
Follow Me,0.9658,Togekiss,0
Follow Me,0.989,Clefairy,0
Follow Me,0.93,Clefable,0
Follow Me,0.972,Togetic,0
Mystical Fire,0.0671,Indeedee Female,0
Mystical Fire,0.2464,Eternatus,0
Mystical Fire,0.0885,Alcremie,0
Mystical Fire,0.8251,Hatterene,0
Mystical Fire,0.1323,Blacephalon,0
Mystical Fire,0.8289,Clefable,0
Mystical Fire,0.7822,Sylveon,0
Mystical Fire,0.1051,Gardevoir,0
Safeguard,0.0662,Indeedee Female,0
Safeguard,0.1791,Mimikyu,0
Safeguard,0.2068,Araquanid,0
Safeguard,0.5063,Arcanine,0
Safeguard,0.1219,Slowking,0
Safeguard,0.096,Cherrim,0
Safeguard,0.2866,Altaria,0
Safeguard,0.1512,Klefki,0
Shadow Ball,0.0505,Indeedee Female,0
Shadow Ball,0.373,Porygon2,0
Shadow Ball,0.588,Tapu Lele,0
Shadow Ball,0.0344,Dragapult,0
Shadow Ball,0.2154,Indeedee Male,0
Shadow Ball,0.9669,Spectrier,0
Shadow Ball,0.3341,Chansey,0
Shadow Ball,0.3789,Mewtwo,0
Shadow Ball,0.0762,Wash Rotom,0
Shadow Ball,0.2586,Galarian Articuno,0
Shadow Ball,0.064,Drifblim,0
Shadow Ball,0.8389,Chandelure,0
Shadow Ball,0.6122,Aegislash Shield Forme,0
Shadow Ball,0.5949,Jellicent,0
Shadow Ball,0.8347,Blacephalon,0
Shadow Ball,0.2176,Abomasnow,0
Shadow Ball,0.2545,Giratina Altered Forme,0
Shadow Ball,0.8518,Gengar,0
Shadow Ball,0.7946,Palossand,0
Shadow Ball,0.0666,Sylveon,0
Shadow Ball,0.2283,Alakazam,0
Shadow Ball,0.6394,Cofagrigus,0
Shadow Ball,0.0628,Vaporeon,0
Shadow Ball,0.9752,Polteageist,0
Shadow Ball,0.0563,Noivern,0
Shadow Ball,0.441,Jolteon,0
Shadow Ball,0.9908,Cursola,0
Shadow Ball,0.0817,Reuniclus,0
Shadow Ball,0.2956,Exploud,0
Shadow Ball,0.2602,Galarian Corsola,0
Shadow Ball,0.2783,Decidueye,0
Tailwind,0.9957,Whimsicott,0
Tailwind,0.9985,Tornadus Incarnate Forme,0
Tailwind,0.9884,Suicune,0
Tailwind,0.999,Talonflame,0
Tailwind,0.1681,Galarian Articuno,0
Tailwind,0.7891,Pelipper,0
Tailwind,0.9975,Drifblim,0
Tailwind,0.6678,Butterfree,0
Tailwind,0.9984,Altaria,0
Tailwind,0.6237,Mandibuzz,0
Tailwind,0.7758,Latias,0
Tailwind,0.8762,Aerodactyl,0
Tailwind,0.8531,Articuno,0
Tailwind,0.7759,Corviknight,0
Tailwind,0.1702,Mantine,0
Tailwind,0.9906,Crobat,0
Tailwind,0.2934,Braviary,0
Tailwind,0.9441,Unfezant,0
Tailwind,0.7061,Noivern,0
Tailwind,0.8962,Sigilyph,0
Moonblast,0.5576,Whimsicott,0
Moonblast,0.864,Xerneas,0
Moonblast,0.0657,Lunala,0
Moonblast,0.8035,Tapu Fini,0
Moonblast,0.9188,Tapu Lele,0
Moonblast,0.3105,Clefairy,0
Moonblast,0.2063,Alolan Ninetales,0
Moonblast,0.8587,Primarina,0
Moonblast,0.0514,Clefable,0
Moonblast,0.154,Cresselia,0
Moonblast,0.0798,Sylveon,0
Moonblast,0.5377,Ribombee,0
Moonblast,0.8359,Shiinotic,0
Moonblast,0.0713,Aromatisse,0
Moonblast,0.2609,Gardevoir,0
Switcheroo,0.1961,Whimsicott,0
Switcheroo,0.0616,Klefki,0
Switcheroo,0.5128,Lopunny,0
Cotton Spore,0.1873,Whimsicott,0
Cotton Spore,0.0432,Eldegoss,0
Dazzling Gleam,0.103,Whimsicott,0
Dazzling Gleam,0.8856,Xerneas,0
Dazzling Gleam,0.1295,Tapu Fini,0
Dazzling Gleam,0.7492,Tapu Lele,0
Dazzling Gleam,0.8814,Togekiss,0
Dazzling Gleam,0.1988,Indeedee Male,0
Dazzling Gleam,0.3183,Alcremie,0
Dazzling Gleam,0.218,Tapu Koko,0
Dazzling Gleam,0.9852,Hatterene,0
Dazzling Gleam,0.446,Alolan Ninetales,0
Dazzling Gleam,0.1684,Klefki,0
Dazzling Gleam,0.062,Clefable,0
Dazzling Gleam,0.7201,Xurkitree,0
Dazzling Gleam,0.3799,Gengar,0
Dazzling Gleam,0.0611,Espeon,0
Dazzling Gleam,0.5321,Togetic,0
Dazzling Gleam,0.8168,Slurpuff,0
Dazzling Gleam,0.7554,Alakazam,0
Dazzling Gleam,0.2336,Starmie,0
Dazzling Gleam,0.1323,Ribombee,0
Dazzling Gleam,0.3459,Mr. Mime,0
Dazzling Gleam,0.0784,Shiinotic,0
Dazzling Gleam,0.8228,Aromatisse,0
Dazzling Gleam,0.9758,Wigglytuff,0
Dazzling Gleam,0.7377,Gardevoir,0
Dazzling Gleam,0.072,Tentacruel,0
Encore,0.0648,Whimsicott,0
Encore,0.5154,Accelgor,0
Encore,0.0781,Togetic,0
Encore,0.055,Alolan Raichu,0
Encore,0.0938,Ninetales,0
Encore,0.0493,Emolga,0
Encore,0.0798,Lopunny,0
Oblivion Wing,0.9488,Yveltal,1
Dark Pulse,0.5543,Yveltal,0
Dark Pulse,0.0563,Tornadus Incarnate Forme,0
Dark Pulse,0.3122,Blastoise,0
Dark Pulse,0.8348,Hydreigon,0
Dark Pulse,0.1335,Thundurus Therian Forme,0
Dark Pulse,0.1009,Inteleon,0
Dark Pulse,0.1183,Hatterene,0
Dark Pulse,0.4555,Porygon-Z,0
Dark Pulse,0.4491,Duraludon,0
Dark Pulse,0.2244,Mow Rotom,0
Dark Pulse,0.4863,Zoroark,0
Dark Pulse,0.5113,Clawitzer,0
Dark Pulse,0.168,Thievul,0
Dark Pulse,0.2005,Ninetales,0
Dark Pulse,0.1834,Frost Rotom,0
Dark Pulse,0.1321,Polteageist,0
Dark Pulse,0.1987,Noivern,0
Dark Pulse,0.0806,Beheeyem,0
Sucker Punch,0.466,Yveltal,0
Sucker Punch,0.981,Urshifu Single Strike Style,0
Sucker Punch,0.2229,Sableye,0
Sucker Punch,0.9216,Cinderace,0
Sucker Punch,0.0712,Dragapult,0
Sucker Punch,0.1331,Liepard,0
Sucker Punch,0.0639,Hitmontop,0
Sucker Punch,0.0697,Meowstic Male,0
Sucker Punch,0.1692,Galarian Moltres,0
Sucker Punch,0.9824,Kangaskhan,0
Sucker Punch,0.7822,Shiftry,0
Sucker Punch,0.6156,Pincurchin,0
Sucker Punch,0.9616,Bisharp,0
Sucker Punch,0.954,Dugtrio,0
Sucker Punch,0.2751,Grapploct,0
Sucker Punch,0.0689,Zoroark,0
Sucker Punch,0.2779,Golisopod,0
Sucker Punch,0.0462,Lycanroc Dusk Form,0
Sucker Punch,0.0466,Decidueye,0
Sucker Punch,0.2913,Maractus,0
Sucker Punch,0.2614,Lycanroc Midday Form,0
Glacial Lance,0.9999,Calyrex Ice Rider,0
Body Press,0.1653,Calyrex Ice Rider,0
Body Press,0.7499,Ferrothorn,0
Body Press,0.4419,Torkoal,0
Body Press,0.91,Bronzong,0
Body Press,0.1314,Glastrier,0
Body Press,0.5353,Stakataka,0
Body Press,0.2569,Slowbro,0
Body Press,0.5271,Mudsdale,0
Body Press,0.4486,Gigalith,0
Body Press,0.2662,Appletun,0
Body Press,0.9788,Registeel,0
Body Press,0.6422,Stonjourner,0
Body Press,0.309,Corviknight,0
Body Press,0.4547,Kommo-o,0
Body Press,0.7158,Runerigus,0
Body Press,0.121,Copperajah,0
Body Press,0.3048,Hippowdon,0
Body Press,0.5236,Cofagrigus,0
Body Press,0.0715,Turtonator,0
Body Press,0.6244,Magnezone,0
Body Press,0.1208,Sandaconda,0
Body Press,0.7058,Miltank,0
Body Press,0.4978,Claydol,0
Body Press,0.0818,Lickilicky,0
Body Press,0.9258,Steelix,0
Iron Defense,0.1577,Calyrex Ice Rider,0
Iron Defense,0.6448,Ferrothorn,0
Iron Defense,0.8221,Bronzong,0
Iron Defense,0.1367,Slowking,0
Iron Defense,0.2556,Slowbro,0
Iron Defense,0.1255,Gigalith,0
Iron Defense,0.2702,Appletun,0
Iron Defense,0.9619,Registeel,0
Iron Defense,0.1061,Corviknight,0
Iron Defense,0.4547,Kommo-o,0
Iron Defense,0.0699,Turtonator,0
Spacial Rend,0.953,Palkia,0
Hydro Pump,0.8734,Palkia,0
Hydro Pump,0.5737,Kingdra,0
Hydro Pump,0.0534,Tapu Fini,0
Hydro Pump,0.0611,Seismitoad,0
Hydro Pump,0.9347,Lapras,0
Hydro Pump,0.0945,Milotic,0
Hydro Pump,0.84,Wash Rotom,0
Hydro Pump,0.2899,Ludicolo,0
Hydro Pump,0.701,Slowbro,0
Hydro Pump,0.2402,Pincurchin,0
Hydro Pump,0.0472,Jellicent,0
Hydro Pump,0.9318,Wishiwashi Solo Form,0
Hydro Pump,0.8296,Mantine,0
Hydro Pump,0.3935,Starmie,0
Hydro Pump,0.0491,Golduck,0
Hydro Pump,0.0882,Galarian Slowbro,0
Hydro Pump,0.1714,Crawdaunt,0
Hydro Pump,0.1589,Cursola,0
Hydro Pump,0.1216,Exploud,0
Hydro Pump,0.5096,Tentacruel,0
Hydro Pump,0.2603,Dragalge,0
Flamethrower,0.2126,Palkia,0
Flamethrower,0.074,Dialga,0
Flamethrower,0.1551,Torkoal,0
Flamethrower,0.7259,Eternatus,0
Flamethrower,0.0887,Dragapult,0
Flamethrower,0.1364,Celesteela,0
Flamethrower,0.2926,Arcanine,0
Flamethrower,0.4414,Mewtwo,0
Flamethrower,0.6851,Salamence,0
Flamethrower,0.1219,Slowking,0
Flamethrower,0.324,Alolan Exeggutor,0
Flamethrower,0.2275,Blacephalon,0
Flamethrower,0.2735,Heatran,0
Flamethrower,0.3207,Goodra,0
Flamethrower,0.3834,Silvally,0
Flamethrower,0.9542,Manectric,0
Flamethrower,0.3755,Kommo-o,0
Flamethrower,0.099,Blissey,0
Flamethrower,0.8707,Drampa,0
Flamethrower,0.1679,Zoroark,0
Flamethrower,0.1307,Slurpuff,0
Flamethrower,0.1487,Turtonator,0
Flamethrower,0.1411,Salazzle,0
Flamethrower,0.0706,Galarian Slowbro,0
Flamethrower,0.1516,Noivern,0
Flamethrower,0.7315,Flygon,0
Flamethrower,0.6458,Exploud,0
Flamethrower,0.587,Wigglytuff,0
Flamethrower,0.0482,Lickilicky,0
Recover,0.6751,Porygon2,0
Recover,0.3796,Ho-oh,0
Recover,0.3498,Eternatus,0
Recover,0.8156,Lugia,0
Recover,0.7477,Alcremie,0
Recover,0.3226,Milotic,0
Recover,0.9992,Toxapex,0
Recover,0.0634,Jellicent,0
Recover,0.1382,Latias,0
Recover,0.2024,Cradily,0
Recover,0.2773,Reuniclus,0
Recover,0.0432,Orbeetle,0
Tri Attack,0.228,Porygon2,0
Tri Attack,0.5385,Porygon-Z,0
Tri Attack,0.1072,Blissey,0
Ally Switch,0.1662,Porygon2,0
Ally Switch,0.9698,Shedinja,0
Ally Switch,0.2631,Sableye,0
Ally Switch,0.7434,Gothitelle,0
Ally Switch,0.8271,Bronzong,0
Ally Switch,0.1175,Togekiss,0
Ally Switch,0.0632,Dragapult,0
Ally Switch,0.5381,Comfey,0
Ally Switch,0.1568,Metagross,0
Ally Switch,0.0565,Clefairy,0
Ally Switch,0.6845,Mienshao,0
Ally Switch,0.3447,Chansey,0
Ally Switch,0.0542,Dusk Mane Necrozma,0
Ally Switch,0.0495,Meowstic Male,0
Ally Switch,0.3705,Wash Rotom,0
Ally Switch,0.1624,Alolan Marowak,0
Ally Switch,0.5919,Kingler,0
Ally Switch,0.7742,Oranguru,0
Ally Switch,0.0642,Nihilego,0
Ally Switch,0.0919,Heliolisk,0
Ally Switch,0.3146,Chandelure,0
Ally Switch,0.8932,Froslass,0
Ally Switch,0.238,Latias,0
Ally Switch,0.9601,Trevenant,0
Ally Switch,0.9464,Swoobat,0
Ally Switch,0.3449,Cresselia,0
Ally Switch,0.8607,Dugtrio,0
Ally Switch,0.1655,Gengar,0
Ally Switch,0.8059,Espeon,0
Ally Switch,0.5122,Hawlucha,0
Ally Switch,0.0602,Mime Galarian Mr. Mime,0
Ally Switch,0.1248,Dhelmise,0
Ally Switch,0.0959,Runerigus,0
Ally Switch,0.7191,Cofagrigus,0
Ally Switch,0.4557,Ribombee,0
Ally Switch,0.1304,Mr. Mime,0
Ally Switch,0.0999,Magnezone,0
Ally Switch,0.0387,Gallade,0
Ally Switch,0.3334,Gourgeist Small Size,0
Ally Switch,0.1103,Malamar,0
Ally Switch,0.1343,Frost Rotom,0
Ally Switch,0.0486,Polteageist,0
Ally Switch,0.1457,Aromatisse,0
Ally Switch,0.6722,Claydol,0
Ally Switch,0.4342,Dedenne,0
Ally Switch,0.1064,Dusknoir,0
Ally Switch,0.1264,Wigglytuff,0
Brutal Swing,0.0928,Tornadus Incarnate Forme,0
Brutal Swing,0.0367,Raichu,0
Brutal Swing,0.1904,Oranguru,0
Brutal Swing,0.4196,Krookodile,0
Brutal Swing,0.1926,Dracozolt,0
Brutal Swing,0.3867,Alolan Exeggutor,0
Brutal Swing,0.1042,Goodra,0
Brutal Swing,0.0929,Scyther,0
Detect,0.2853,Zapdos,0
Detect,0.2281,Urshifu Single Strike Style,0
Detect,0.2108,Urshifu Rapid Strike Style,0
Detect,0.0812,Galarian Zapdos,0
Detect,0.2611,Alolan Marowak,0
Detect,0.3805,Riolu,0
Detect,0.0986,Conkeldurr,0
Detect,0.1795,Blaziken,0
Detect,0.5496,Grapploct,0
Detect,0.0388,Zoroark,0
Detect,0.2966,Sirfetch'd,0
Detect,0.1053,Unfezant,0
Detect,0.2726,Jolteon,0
Detect,0.4344,Marowak,0
Detect,0.2334,Flareon,0
Roost,0.1503,Zapdos,0
Roost,0.2581,Mandibuzz,0
Roost,0.1069,Dragonite,0
Roost,0.8188,Corviknight,0
Roost,0.4622,Dunsparce,0
Roost,0.9158,Noctowl,0
Weather Ball,0.1341,Zapdos,0
Weather Ball,0.7434,Venusaur,0
Weather Ball,0.2038,Thundurus Therian Forme,0
Weather Ball,0.086,Ludicolo,0
Weather Ball,0.8358,Heliolisk,0
Weather Ball,0.5164,Moltres,0
Weather Ball,0.9209,Drifblim,0
Weather Ball,0.4769,Articuno,0
Weather Ball,0.1946,Leafeon,0
Weather Ball,0.3749,Glaceon,0
Weather Ball,0.4814,Espeon,0
Weather Ball,0.2421,Jolteon,0
Weather Ball,0.8461,Maractus,0
Leaf Blade,0.9983,Kartana,0
Leaf Blade,0.2686,Shiftry,0
Leaf Blade,0.0762,Sceptile,0
Leaf Blade,0.7699,Lurantis,0
Leaf Blade,0.5114,Leafeon,0
Leaf Blade,0.731,Virizion,0
Leaf Blade,0.5172,Sirfetch'd,0
Leaf Blade,0.2264,Gallade,0
Leaf Blade,0.5074,Decidueye,0
Smart Strike,0.9839,Kartana,0
Smart Strike,0.0979,Cobalion,0
Smart Strike,0.0601,Seaking,0
Aerial Ace,0.9058,Kartana,0
Aerial Ace,0.2969,Dracozolt,0
Aerial Ace,0.1072,Gallade,0
Aerial Ace,0.2349,Heracross,0
Hydro Cannon,0.8594,Blastoise,0
Terrain Pulse,0.0778,Blastoise,0
Terrain Pulse,0.7963,Clawitzer,0
Sleep Powder,0.8798,Venusaur,0
Sleep Powder,0.9623,Butterfree,0
Sleep Powder,0.8325,Alolan Exeggutor,0
Sleep Powder,0.9386,Lilligant,0
Sleep Powder,0.9289,Roserade,0
Sleep Powder,0.7267,Tangrowth,0
Sleep Powder,0.998,Tangela,0
Sleep Powder,0.8836,Eldegoss,0
Sleep Powder,0.9401,Vileplume,0
Sludge Bomb,0.411,Venusaur,0
Sludge Bomb,0.8379,Weezing,0
Sludge Bomb,0.5599,Eternatus,0
Sludge Bomb,0.1841,Landorus Incarnate Forme,0
Sludge Bomb,0.1088,Thundurus Therian Forme,0
Sludge Bomb,0.2776,Galarian Weezing,0
Sludge Bomb,0.8791,Nihilego,0
Sludge Bomb,0.2044,Jellicent,0
Sludge Bomb,0.2975,Cradily,0
Sludge Bomb,0.3255,Goodra,0
Sludge Bomb,0.6491,Gengar,0
Sludge Bomb,0.3064,Zoroark,0
Sludge Bomb,0.275,Salazzle,0
Sludge Bomb,0.9361,Toxtricity Low Key Form,0
Sludge Bomb,0.1692,Galarian Slowbro,0
Sludge Bomb,0.9982,Roserade,0
Sludge Bomb,0.1659,Tangrowth,0
Sludge Bomb,0.1963,Tangela,0
Sludge Bomb,0.8015,Vileplume,0
Sludge Bomb,0.9238,Tentacruel,0
Sludge Bomb,0.869,Dragalge,0
Frenzy Plant,0.296,Venusaur,0
Leech Seed,0.7118,Ferrothorn,0
Leech Seed,0.3795,Celesteela,0
Leech Seed,0.0853,Tapu Bulu,0
Leech Seed,0.0486,Cherrim,0
Leech Seed,0.8245,Exeggutor,0
Leech Seed,0.2652,Alolan Exeggutor,0
Leech Seed,0.5041,Cradily,0
Leech Seed,0.7463,Appletun,0
Leech Seed,0.0531,Tangrowth,0
Leech Seed,0.9081,Tangela,0
Leech Seed,0.3364,Maractus,0
Power Whip,0.543,Ferrothorn,0
Power Whip,0.9058,Seismitoad,0
Power Whip,0.8068,Tsareena,0
Power Whip,0.7252,Gyarados,0
Power Whip,0.936,Centiskorch,0
Power Whip,0.1918,Goodra,0
Power Whip,0.7261,Dhelmise,0
Power Whip,0.415,Copperajah,0
Power Whip,0.4091,Gourgeist Small Size,0
Power Whip,0.176,Gourgeist Super Size,0
Power Whip,0.1579,Lickilicky,0
Power Whip,1,Gourgeist Large Size,0
Gyro Ball,0.3377,Ferrothorn,0
Gyro Ball,0.7633,Stakataka,0
Gyro Ball,0.8683,Greedent,0
Gyro Ball,0.0943,Perrserker,0
Gyro Ball,0.0313,Lickilicky,0
Transform,1,Ditto,1
Wicked Blow,0.9941,Urshifu Single Strike Style,1
Close Combat,0.9895,Urshifu Single Strike Style,0
Close Combat,0.9844,Urshifu Rapid Strike Style,0
Close Combat,0.1341,Barraskewda,0
Close Combat,0.9305,Pheromosa,0
Close Combat,0.5268,Zamazenta Crowned Shield,0
Close Combat,0.993,Mienshao,0
Close Combat,0.196,Glastrier,0
