Move,Use_Percentage,Pokemon,Unique
Earth Power,34.20%,Giratina Altered Forme,0
Earth Power,4.83%,Black Kyurem,0
Earth Power,98.13%,Palossand,0
Earth Power,63.53%,Cursola,0
Earth Power,73.56%,Flygon,0
Yawn,96.99%,Gastrodon,0
Yawn,59.18%,Blastoise,0
Yawn,64.41%,Torkoal,0
Yawn,41.33%,Togekiss,0
Yawn,97.72%,Umbreon,0
Yawn,38.75%,Liepard,0
Yawn,25.29%,Meowstic Male,0
Yawn,35.13%,Snorlax,0
Yawn,95.45%,Swampert,0
Yawn,27.78%,Slowbro,0
Yawn,13.56%,Oranguru,0
Yawn,67.57%,Accelgor,0
Yawn,50.97%,Glaceon,0
Yawn,36.71%,Togetic,0
Yawn,23.97%,Sylveon,0
Yawn,79.92%,Slurpuff,0
Yawn,72.35%,Hippowdon,0
Yawn,3.10%,Vaporeon,0
Yawn,43.57%,Golduck,0
Yawn,9.18%,Galarian Slowbro,0
Yawn,27.73%,Stoutland,0
Yawn,11.08%,Jolteon,0
Icy Wind,14.35%,Gastrodon,0
Icy Wind,24.59%,Porygon2,0
Icy Wind,66.04%,Tornadus Incarnate Forme,0
Icy Wind,19.77%,Blastoise,0
Icy Wind,28.33%,Kingdra,0
Icy Wind,15.55%,Tapu Fini,0
Icy Wind,7.15%,Lapras,0
Icy Wind,50.31%,Pheromosa,0
Icy Wind,24.12%,Clefairy,0
Icy Wind,6.22%,Lugia,0
Icy Wind,23.79%,Suicune,0
Icy Wind,68.31%,Weavile,0
Icy Wind,94.65%,Alolan Persian,0
Icy Wind,22.10%,Milotic,0
Icy Wind,54.36%,Inteleon,0
Icy Wind,96.54%,Sneasel,0
Icy Wind,83.06%,Politoed,0
Icy Wind,31.84%,Ludicolo,0
Icy Wind,46.02%,Alolan Ninetales,0
Icy Wind,21.91%,Gyarados,0
Icy Wind,47.10%,Froslass,0
Icy Wind,32.44%,Latias,0
Icy Wind,44.26%,Obstagoon,0
Icy Wind,6.90%,Kabutops,0
Icy Wind,11.07%,Articuno,0
Icy Wind,29.96%,Cresselia,0
Icy Wind,3.26%,Black Kyurem,0
Icy Wind,20.97%,Gengar,0
Icy Wind,36.28%,Glaceon,0
Icy Wind,95.43%,Mime Galarian Mr. Mime,0
Icy Wind,94.66%,Qwilfish,0
Icy Wind,10.36%,Starmie,0
Icy Wind,15.35%,Vaporeon,0
Icy Wind,33.61%,Golduck,0
Icy Wind,14.19%,Vanilluxe,0
Icy Wind,7.75%,Seaking,0
Icy Wind,12.63%,Tentacruel,0
Icy Wind,34.51%,Lickilicky,0
Blast Burn,88.24%,Charizard,0
Hurricane,80.42%,Charizard,0
Hurricane,94.99%,Tornadus Incarnate Forme,0
Hurricane,96.63%,Zapdos,0
Hurricane,70.55%,Kingdra,0
Hurricane,46.56%,Rayquaza,0
Hurricane,40.22%,Galarian Moltres,0
Hurricane,53.42%,Mewtwo,0
Hurricane,68.78%,Salamence,0
Hurricane,87.91%,Galarian Articuno,0
Hurricane,95.72%,Pelipper,0
Hurricane,99.63%,Moltres,0
Hurricane,24.63%,Butterfree,0
Hurricane,4.83%,Dragonite,0
Hurricane,67.07%,Articuno,0
Hurricane,99.15%,Mantine,0
Hurricane,42.07%,Noivern,0
Hurricane,19.82%,Decidueye,0
Hurricane,90.91%,Noctowl,0
Ancient Power,49.00%,Charizard,0
Ancient Power,18.70%,Regidrago,0
Ancient Power,9.45%,Galarian Moltres,0
Ancient Power,11.21%,Mewtwo,0
Ancient Power,17.99%,Galarian Articuno,0
Ancient Power,41.54%,Cradily,0
Ancient Power,7.80%,Stonjourner,0
Ancient Power,7.29%,Giratina Altered Forme,0
Ancient Power,7.55%,Tangrowth,0
Heat Wave,38.93%,Charizard,0
Heat Wave,32.10%,Yveltal,0
Heat Wave,73.26%,Zapdos,0
Heat Wave,47.30%,Torkoal,0
Heat Wave,5.62%,Ho-oh,0
Heat Wave,92.38%,Coalossal,0
Heat Wave,14.96%,Reshiram,0
Heat Wave,48.54%,Arcanine,0
Heat Wave,80.86%,Volcarona,0
Heat Wave,11.51%,Salamence,0
Heat Wave,51.68%,Moltres,0
Heat Wave,85.72%,Chandelure,0
Heat Wave,9.77%,Blacephalon,0
Heat Wave,55.98%,Heatran,0
Heat Wave,65.53%,Blaziken,0
Heat Wave,6.12%,Togetic,0
Heat Wave,68.34%,Turtonator,0
Heat Wave,60.43%,Salazzle,0
Heat Wave,79.38%,Ninetales,0
Heat Wave,7.06%,Noivern,0
Heat Wave,5.76%,Noctowl,0
Solar Beam,16.25%,Charizard,0
Solar Beam,11.09%,Torkoal,0
Solar Beam,91.81%,Coalossal,0
Solar Beam,45.99%,Reshiram,0
Solar Beam,21.13%,Talonflame,0
Solar Beam,9.89%,Heliolisk,0
Solar Beam,29.07%,Moltres,0
Solar Beam,42.02%,Blacephalon,0
Solar Beam,26.83%,Heatran,0
Solar Beam,9.17%,Lilligant,0
Solar Beam,67.83%,Ninetales,0
Solar Beam,26.85%,Vileplume,0
Air Slash,15.09%,Charizard,0
Air Slash,9.32%,Ho-oh,0
Air Slash,37.44%,Togekiss,0
Air Slash,7.55%,Rayquaza,0
Air Slash,61.18%,Celesteela,0
Air Slash,49.83%,Galarian Moltres,0
Air Slash,77.37%,Inteleon,0
Air Slash,10.66%,Galarian Articuno,0
Air Slash,9.36%,Shiftry,0
Air Slash,29.79%,Articuno,0
Air Slash,10.33%,Virizion,0
Air Slash,43.87%,Emolga,0
Air Slash,41.92%,Noivern,0
Air Slash,4.60%,Flygon,0
Air Slash,19.74%,Sigilyph,0
Air Slash,7.72%,Decidueye,0
Air Slash,100.00%,Fan Rotom,0
Air Slash,6.99%,Dunsparce,0
Helping Hand,11.83%,Charizard,0
Helping Hand,92.20%,Indeedee Female,0
Helping Hand,65.19%,Whimsicott,0
Helping Hand,37.54%,Blastoise,0
Helping Hand,12.10%,Urshifu Single Strike Style,0
Helping Hand,38.38%,Dusclops,0
Helping Hand,70.02%,Raichu,0
Helping Hand,11.31%,White Kyurem,0
Helping Hand,14.10%,Sableye,0
Helping Hand,5.87%,Urshifu Rapid Strike Style,0
Helping Hand,96.72%,Gothitelle,0
Helping Hand,27.47%,Heat Rotom,0
Helping Hand,82.77%,Togekiss,0
Helping Hand,61.22%,Indeedee Male,0
Helping Hand,16.85%,Comfey,0
Helping Hand,50.98%,Lapras,0
Helping Hand,15.33%,Arcanine,0
Helping Hand,13.61%,Zamazenta Crowned Shield,0
Helping Hand,94.23%,Clefairy,0
Helping Hand,31.10%,Mienshao,0
Helping Hand,19.98%,Suicune,0
Helping Hand,63.51%,Tsareena,0
Helping Hand,26.02%,Hitmontop,0
Helping Hand,21.21%,Shuckle,0
Helping Hand,15.92%,Milotic,0
Helping Hand,18.59%,Wash Rotom,0
Helping Hand,83.95%,Politoed,0
Helping Hand,37.30%,Pikachu,0
Helping Hand,7.87%,Togedemaru,0
Helping Hand,91.49%,Cherrim,0
Helping Hand,22.87%,Riolu,0
Helping Hand,47.12%,Latias,0
Helping Hand,84.70%,Clefable,0
Helping Hand,11.15%,Rhyperior,0
Helping Hand,52.56%,Cresselia,0
Helping Hand,98.72%,Mr. Rime,0
Helping Hand,93.04%,Wishiwashi Solo Form,0
Helping Hand,46.68%,Boltund,0
Helping Hand,12.27%,Luxray,0
Helping Hand,8.79%,Mow Rotom,0
Helping Hand,14.69%,Cinccino,0
Helping Hand,83.87%,Blissey,0
Helping Hand,41.36%,Mime Galarian Mr. Mime,0
Helping Hand,32.77%,Lilligant,0
Helping Hand,25.79%,Togetic,0
Helping Hand,11.10%,Sylveon,0
Helping Hand,15.47%,Slurpuff,0
Helping Hand,54.20%,Emolga,0
Helping Hand,46.64%,Ribombee,0
Helping Hand,76.09%,Vaporeon,0
Helping Hand,35.36%,Mr. Mime,0
Helping Hand,51.44%,Lopunny,0
Helping Hand,46.58%,Aromatisse,0
Helping Hand,7.96%,Stoutland,0
Helping Hand,18.88%,Dedenne,0
Helping Hand,9.93%,Reuniclus,0
Helping Hand,16.91%,Maractus,0
Helping Hand,12.68%,Lickilicky,0
Spore,99.94%,Amoonguss,0
Spore,90.82%,Shiinotic,0
Rage Powder,99.64%,Amoonguss,0
Rage Powder,95.95%,Volcarona,0
Rage Powder,81.33%,Butterfree,0
Rage Powder,81.00%,Tangrowth,0
Rage Powder,99.84%,Tangela,0
Pollen Puff,46.93%,Amoonguss,0
Pollen Puff,79.36%,Butterfree,0
Pollen Puff,82.62%,Cherrim,0
Pollen Puff,28.56%,Lilligant,0
Pollen Puff,74.44%,Ribombee,0
Pollen Puff,15.56%,Shiinotic,0
Pollen Puff,94.13%,Eldegoss,0
Giga Drain,19.30%,Amoonguss,0
Giga Drain,37.77%,Comfey,0
Giga Drain,21.75%,Celesteela,0
Giga Drain,9.26%,Araquanid,0
Giga Drain,7.31%,Hatterene,0
Giga Drain,20.10%,Ludicolo,0
Giga Drain,5.02%,Sceptile,0
Giga Drain,9.12%,Exeggutor,0
Giga Drain,51.13%,Cradily,0
Giga Drain,39.79%,Appletun,0
Giga Drain,16.09%,Abomasnow,0
Giga Drain,7.04%,Palossand,0
Giga Drain,13.25%,Lilligant,0
Giga Drain,14.51%,Shiinotic,0
Giga Drain,6.23%,Roserade,0
Giga Drain,38.13%,Tangrowth,0
Giga Drain,78.72%,Polteageist,0
Giga Drain,84.39%,Eldegoss,0
Giga Drain,12.84%,Vileplume,0
Giga Drain,29.15%,Cursola,0
Giga Drain,47.49%,Maractus,0
Giga Drain,36.66%,Tentacruel,0
Seed Bomb,8.79%,Amoonguss,0
Seed Bomb,23.83%,Calyrex Ice Rider,0
Seed Bomb,8.03%,Celesteela,0
Seed Bomb,15.05%,Perrserker,0
Seed Bomb,8.63%,Morpeko Full Belly Mode,0
Seed Bomb,77.47%,Gourgeist Super Size,0
Seed Bomb,9.69%,Passimian,0
Hex,7.76%,Amoonguss,0
Hex,36.40%,Pincurchin,0
Hex,13.92%,Galarian Corsola,0
Follow Me,99.82%,Indeedee Female,0
Follow Me,96.58%,Togekiss,0
Follow Me,98.90%,Clefairy,0
Follow Me,93.00%,Clefable,0
Follow Me,97.20%,Togetic,0
Mystical Fire,6.71%,Indeedee Female,0
Mystical Fire,24.64%,Eternatus,0
Mystical Fire,8.85%,Alcremie,0
Mystical Fire,82.51%,Hatterene,0
Mystical Fire,13.23%,Blacephalon,0
Mystical Fire,82.89%,Clefable,0
Mystical Fire,78.22%,Sylveon,0
Mystical Fire,10.51%,Gardevoir,0
Safeguard,6.62%,Indeedee Female,0
Safeguard,17.91%,Mimikyu,0
Safeguard,20.68%,Araquanid,0
Safeguard,50.63%,Arcanine,0
Safeguard,12.19%,Slowking,0
Safeguard,9.60%,Cherrim,0
Safeguard,28.66%,Altaria,0
Safeguard,15.12%,Klefki,0
Shadow Ball,5.05%,Indeedee Female,0
Shadow Ball,37.30%,Porygon2,0
Shadow Ball,58.80%,Tapu Lele,0
Shadow Ball,3.44%,Dragapult,0
Shadow Ball,21.54%,Indeedee Male,0
Shadow Ball,96.69%,Spectrier,0
Shadow Ball,33.41%,Chansey,0
Shadow Ball,37.89%,Mewtwo,0
Shadow Ball,7.62%,Wash Rotom,0
Shadow Ball,25.86%,Galarian Articuno,0
Shadow Ball,6.40%,Drifblim,0
Shadow Ball,83.89%,Chandelure,0
Shadow Ball,61.22%,Aegislash Shield Forme,0
Shadow Ball,59.49%,Jellicent,0
Shadow Ball,83.47%,Blacephalon,0
Shadow Ball,21.76%,Abomasnow,0
Shadow Ball,25.45%,Giratina Altered Forme,0
Shadow Ball,85.18%,Gengar,0
Shadow Ball,79.46%,Palossand,0
Shadow Ball,6.66%,Sylveon,0
Shadow Ball,22.83%,Alakazam,0
Shadow Ball,63.94%,Cofagrigus,0
Shadow Ball,6.28%,Vaporeon,0
Shadow Ball,97.52%,Polteageist,0
Shadow Ball,5.63%,Noivern,0
Shadow Ball,44.10%,Jolteon,0
Shadow Ball,99.08%,Cursola,0
Shadow Ball,8.17%,Reuniclus,0
Shadow Ball,29.56%,Exploud,0
Shadow Ball,26.02%,Galarian Corsola,0
Shadow Ball,27.83%,Decidueye,0
Tailwind,99.57%,Whimsicott,0
Tailwind,99.85%,Tornadus Incarnate Forme,0
Tailwind,98.84%,Suicune,0
Tailwind,99.90%,Talonflame,0
Tailwind,16.81%,Galarian Articuno,0
Tailwind,78.91%,Pelipper,0
Tailwind,99.75%,Drifblim,0
Tailwind,66.78%,Butterfree,0
Tailwind,99.84%,Altaria,0
Tailwind,62.37%,Mandibuzz,0
Tailwind,77.58%,Latias,0
Tailwind,87.62%,Aerodactyl,0
Tailwind,85.31%,Articuno,0
Tailwind,77.59%,Corviknight,0
Tailwind,17.02%,Mantine,0
Tailwind,99.06%,Crobat,0
Tailwind,29.34%,Braviary,0
Tailwind,94.41%,Unfezant,0
Tailwind,70.61%,Noivern,0
Tailwind,89.62%,Sigilyph,0
Moonblast,55.76%,Whimsicott,0
Moonblast,86.40%,Xerneas,0
Moonblast,6.57%,Lunala,0
Moonblast,80.35%,Tapu Fini,0
Moonblast,91.88%,Tapu Lele,0
Moonblast,31.05%,Clefairy,0
Moonblast,20.63%,Alolan Ninetales,0
Moonblast,85.87%,Primarina,0
Moonblast,5.14%,Clefable,0
Moonblast,15.40%,Cresselia,0
Moonblast,7.98%,Sylveon,0
Moonblast,53.77%,Ribombee,0
Moonblast,83.59%,Shiinotic,0
Moonblast,7.13%,Aromatisse,0
Moonblast,26.09%,Gardevoir,0
Switcheroo,19.61%,Whimsicott,0
Switcheroo,6.16%,Klefki,0
Switcheroo,51.28%,Lopunny,0
Cotton Spore,18.73%,Whimsicott,0
Cotton Spore,4.32%,Eldegoss,0
Dazzling Gleam,10.30%,Whimsicott,0
Dazzling Gleam,88.56%,Xerneas,0
Dazzling Gleam,12.95%,Tapu Fini,0
Dazzling Gleam,74.92%,Tapu Lele,0
Dazzling Gleam,88.14%,Togekiss,0
Dazzling Gleam,19.88%,Indeedee Male,0
Dazzling Gleam,31.83%,Alcremie,0
Dazzling Gleam,21.80%,Tapu Koko,0
Dazzling Gleam,98.52%,Hatterene,0
Dazzling Gleam,44.60%,Alolan Ninetales,0
Dazzling Gleam,16.84%,Klefki,0
Dazzling Gleam,6.20%,Clefable,0
Dazzling Gleam,72.01%,Xurkitree,0
Dazzling Gleam,37.99%,Gengar,0
Dazzling Gleam,6.11%,Espeon,0
Dazzling Gleam,53.21%,Togetic,0
Dazzling Gleam,81.68%,Slurpuff,0
Dazzling Gleam,75.54%,Alakazam,0
Dazzling Gleam,23.36%,Starmie,0
Dazzling Gleam,13.23%,Ribombee,0
Dazzling Gleam,34.59%,Mr. Mime,0
Dazzling Gleam,7.84%,Shiinotic,0
Dazzling Gleam,82.28%,Aromatisse,0
Dazzling Gleam,97.58%,Wigglytuff,0
Dazzling Gleam,73.77%,Gardevoir,0
Dazzling Gleam,7.20%,Tentacruel,0
Encore,6.48%,Whimsicott,0
Encore,51.54%,Accelgor,0
Encore,7.81%,Togetic,0
Encore,5.50%,Alolan Raichu,0
Encore,9.38%,Ninetales,0
Encore,4.93%,Emolga,0
Encore,7.98%,Lopunny,0
Oblivion Wing,94.88%,Yveltal,1
Dark Pulse,55.43%,Yveltal,0
Dark Pulse,5.63%,Tornadus Incarnate Forme,0
Dark Pulse,31.22%,Blastoise,0
Dark Pulse,83.48%,Hydreigon,0
Dark Pulse,13.35%,Thundurus Therian Forme,0
Dark Pulse,10.09%,Inteleon,0
Dark Pulse,11.83%,Hatterene,0
Dark Pulse,45.55%,Porygon-Z,0
Dark Pulse,44.91%,Duraludon,0
Dark Pulse,22.44%,Mow Rotom,0
Dark Pulse,48.63%,Zoroark,0
Dark Pulse,51.13%,Clawitzer,0
Dark Pulse,16.80%,Thievul,0
Dark Pulse,20.05%,Ninetales,0
Dark Pulse,18.34%,Frost Rotom,0
Dark Pulse,13.21%,Polteageist,0
Dark Pulse,19.87%,Noivern,0
Dark Pulse,8.06%,Beheeyem,0
Sucker Punch,46.60%,Yveltal,0
Sucker Punch,98.10%,Urshifu Single Strike Style,0
Sucker Punch,22.29%,Sableye,0
Sucker Punch,92.16%,Cinderace,0
Sucker Punch,7.12%,Dragapult,0
Sucker Punch,13.31%,Liepard,0
Sucker Punch,6.39%,Hitmontop,0
Sucker Punch,6.97%,Meowstic Male,0
Sucker Punch,16.92%,Galarian Moltres,0
Sucker Punch,98.24%,Kangaskhan,0
Sucker Punch,78.22%,Shiftry,0
Sucker Punch,61.56%,Pincurchin,0
Sucker Punch,96.16%,Bisharp,0
Sucker Punch,95.40%,Dugtrio,0
Sucker Punch,27.51%,Grapploct,0
Sucker Punch,6.89%,Zoroark,0
Sucker Punch,27.79%,Golisopod,0
Sucker Punch,4.62%,Lycanroc Dusk Form,0
Sucker Punch,4.66%,Decidueye,0
Sucker Punch,29.13%,Maractus,0
Sucker Punch,26.14%,Lycanroc Midday Form,0
Glacial Lance,99.99%,Calyrex Ice Rider,0
Body Press,16.53%,Calyrex Ice Rider,0
Body Press,74.99%,Ferrothorn,0
Body Press,44.19%,Torkoal,0
Body Press,91.00%,Bronzong,0
Body Press,13.14%,Glastrier,0
Body Press,53.53%,Stakataka,0
Body Press,25.69%,Slowbro,0
Body Press,52.71%,Mudsdale,0
Body Press,44.86%,Gigalith,0
Body Press,26.62%,Appletun,0
Body Press,97.88%,Registeel,0
Body Press,64.22%,Stonjourner,0
Body Press,30.90%,Corviknight,0
Body Press,45.47%,Kommo-o,0
Body Press,71.58%,Runerigus,0
Body Press,12.10%,Copperajah,0
Body Press,30.48%,Hippowdon,0
Body Press,52.36%,Cofagrigus,0
Body Press,7.15%,Turtonator,0
Body Press,62.44%,Magnezone,0
Body Press,12.08%,Sandaconda,0
Body Press,70.58%,Miltank,0
Body Press,49.78%,Claydol,0
Body Press,8.18%,Lickilicky,0
Body Press,92.58%,Steelix,0
Iron Defense,15.77%,Calyrex Ice Rider,0
Iron Defense,64.48%,Ferrothorn,0
Iron Defense,82.21%,Bronzong,0
Iron Defense,13.67%,Slowking,0
Iron Defense,25.56%,Slowbro,0
Iron Defense,12.55%,Gigalith,0
Iron Defense,27.02%,Appletun,0
Iron Defense,96.19%,Registeel,0
Iron Defense,10.61%,Corviknight,0
Iron Defense,45.47%,Kommo-o,0
Iron Defense,6.99%,Turtonator,0
Spacial Rend,95.30%,Palkia,0
Hydro Pump,87.34%,Palkia,0
Hydro Pump,57.37%,Kingdra,0
Hydro Pump,5.34%,Tapu Fini,0
Hydro Pump,6.11%,Seismitoad,0
Hydro Pump,93.47%,Lapras,0
Hydro Pump,9.45%,Milotic,0
Hydro Pump,84.00%,Wash Rotom,0
Hydro Pump,28.99%,Ludicolo,0
Hydro Pump,70.10%,Slowbro,0
Hydro Pump,24.02%,Pincurchin,0
Hydro Pump,4.72%,Jellicent,0
Hydro Pump,93.18%,Wishiwashi Solo Form,0
Hydro Pump,82.96%,Mantine,0
Hydro Pump,39.35%,Starmie,0
Hydro Pump,4.91%,Golduck,0
Hydro Pump,8.82%,Galarian Slowbro,0
Hydro Pump,17.14%,Crawdaunt,0
Hydro Pump,15.89%,Cursola,0
Hydro Pump,12.16%,Exploud,0
Hydro Pump,50.96%,Tentacruel,0
Hydro Pump,26.03%,Dragalge,0
Flamethrower,21.26%,Palkia,0
Flamethrower,7.40%,Dialga,0
Flamethrower,15.51%,Torkoal,0
Flamethrower,72.59%,Eternatus,0
Flamethrower,8.87%,Dragapult,0
Flamethrower,13.64%,Celesteela,0
Flamethrower,29.26%,Arcanine,0
Flamethrower,44.14%,Mewtwo,0
Flamethrower,68.51%,Salamence,0
Flamethrower,12.19%,Slowking,0
Flamethrower,32.40%,Alolan Exeggutor,0
Flamethrower,22.75%,Blacephalon,0
Flamethrower,27.35%,Heatran,0
Flamethrower,32.07%,Goodra,0
Flamethrower,38.34%,Silvally,0
Flamethrower,95.42%,Manectric,0
Flamethrower,37.55%,Kommo-o,0
Flamethrower,9.90%,Blissey,0
Flamethrower,87.07%,Drampa,0
Flamethrower,16.79%,Zoroark,0
Flamethrower,13.07%,Slurpuff,0
Flamethrower,14.87%,Turtonator,0
Flamethrower,14.11%,Salazzle,0
Flamethrower,7.06%,Galarian Slowbro,0
Flamethrower,15.16%,Noivern,0
Flamethrower,73.15%,Flygon,0
Flamethrower,64.58%,Exploud,0
Flamethrower,58.70%,Wigglytuff,0
Flamethrower,4.82%,Lickilicky,0
Recover,67.51%,Porygon2,0
Recover,37.96%,Ho-oh,0
Recover,34.98%,Eternatus,0
Recover,81.56%,Lugia,0
Recover,74.77%,Alcremie,0
Recover,32.26%,Milotic,0
Recover,99.92%,Toxapex,0
Recover,6.34%,Jellicent,0
Recover,13.82%,Latias,0
Recover,20.24%,Cradily,0
Recover,27.73%,Reuniclus,0
Recover,4.32%,Orbeetle,0
Tri Attack,22.80%,Porygon2,0
Tri Attack,53.85%,Porygon-Z,0
Tri Attack,10.72%,Blissey,0
Ally Switch,16.62%,Porygon2,0
Ally Switch,96.98%,Shedinja,0
Ally Switch,26.31%,Sableye,0
Ally Switch,74.34%,Gothitelle,0
Ally Switch,82.71%,Bronzong,0
Ally Switch,11.75%,Togekiss,0
Ally Switch,6.32%,Dragapult,0
Ally Switch,53.81%,Comfey,0
Ally Switch,15.68%,Metagross,0
Ally Switch,5.65%,Clefairy,0
Ally Switch,68.45%,Mienshao,0
Ally Switch,34.47%,Chansey,0
Ally Switch,5.42%,Dusk Mane Necrozma,0
Ally Switch,4.95%,Meowstic Male,0
Ally Switch,37.05%,Wash Rotom,0
Ally Switch,16.24%,Alolan Marowak,0
Ally Switch,59.19%,Kingler,0
Ally Switch,77.42%,Oranguru,0
Ally Switch,6.42%,Nihilego,0
Ally Switch,9.19%,Heliolisk,0
Ally Switch,31.46%,Chandelure,0
Ally Switch,89.32%,Froslass,0
Ally Switch,23.80%,Latias,0
Ally Switch,96.01%,Trevenant,0
Ally Switch,94.64%,Swoobat,0
Ally Switch,34.49%,Cresselia,0
Ally Switch,86.07%,Dugtrio,0
Ally Switch,16.55%,Gengar,0
Ally Switch,80.59%,Espeon,0
Ally Switch,51.22%,Hawlucha,0
Ally Switch,6.02%,Mime Galarian Mr. Mime,0
Ally Switch,12.48%,Dhelmise,0
Ally Switch,9.59%,Runerigus,0
Ally Switch,71.91%,Cofagrigus,0
Ally Switch,45.57%,Ribombee,0
Ally Switch,13.04%,Mr. Mime,0
Ally Switch,9.99%,Magnezone,0
Ally Switch,3.87%,Gallade,0
Ally Switch,33.34%,Gourgeist Small Size,0
Ally Switch,11.03%,Malamar,0
Ally Switch,13.43%,Frost Rotom,0
Ally Switch,4.86%,Polteageist,0
Ally Switch,14.57%,Aromatisse,0
Ally Switch,67.22%,Claydol,0
Ally Switch,43.42%,Dedenne,0
Ally Switch,10.64%,Dusknoir,0
Ally Switch,12.64%,Wigglytuff,0
Brutal Swing,9.28%,Tornadus Incarnate Forme,0
Brutal Swing,3.67%,Raichu,0
Brutal Swing,19.04%,Oranguru,0
Brutal Swing,41.96%,Krookodile,0
Brutal Swing,19.26%,Dracozolt,0
Brutal Swing,38.67%,Alolan Exeggutor,0
Brutal Swing,10.42%,Goodra,0
Brutal Swing,9.29%,Scyther,0
Detect,28.53%,Zapdos,0
Detect,22.81%,Urshifu Single Strike Style,0
Detect,21.08%,Urshifu Rapid Strike Style,0
Detect,8.12%,Galarian Zapdos,0
Detect,26.11%,Alolan Marowak,0
Detect,38.05%,Riolu,0
Detect,9.86%,Conkeldurr,0
Detect,17.95%,Blaziken,0
Detect,54.96%,Grapploct,0
Detect,3.88%,Zoroark,0
Detect,29.66%,Sirfetch'd,0
Detect,10.53%,Unfezant,0
Detect,27.26%,Jolteon,0
Detect,43.44%,Marowak,0
Detect,23.34%,Flareon,0
Roost,15.03%,Zapdos,0
Roost,25.81%,Mandibuzz,0
Roost,10.69%,Dragonite,0
Roost,81.88%,Corviknight,0
Roost,46.22%,Dunsparce,0
Roost,91.58%,Noctowl,0
Weather Ball,13.41%,Zapdos,0
Weather Ball,74.34%,Venusaur,0
Weather Ball,20.38%,Thundurus Therian Forme,0
Weather Ball,8.60%,Ludicolo,0
Weather Ball,83.58%,Heliolisk,0
Weather Ball,51.64%,Moltres,0
Weather Ball,92.09%,Drifblim,0
Weather Ball,47.69%,Articuno,0
Weather Ball,19.46%,Leafeon,0
Weather Ball,37.49%,Glaceon,0
Weather Ball,48.14%,Espeon,0
Weather Ball,24.21%,Jolteon,0
Weather Ball,84.61%,Maractus,0
Leaf Blade,99.83%,Kartana,0
Leaf Blade,26.86%,Shiftry,0
Leaf Blade,7.62%,Sceptile,0
Leaf Blade,76.99%,Lurantis,0
Leaf Blade,51.14%,Leafeon,0
Leaf Blade,73.10%,Virizion,0
Leaf Blade,51.72%,Sirfetch'd,0
Leaf Blade,22.64%,Gallade,0
Leaf Blade,50.74%,Decidueye,0
Smart Strike,98.39%,Kartana,0
Smart Strike,9.79%,Cobalion,0
Smart Strike,6.01%,Seaking,0
Aerial Ace,90.58%,Kartana,0
Aerial Ace,29.69%,Dracozolt,0
Aerial Ace,10.72%,Gallade,0
Aerial Ace,23.49%,Heracross,0
Hydro Cannon,85.94%,Blastoise,0
Terrain Pulse,7.78%,Blastoise,0
Terrain Pulse,79.63%,Clawitzer,0
Sleep Powder,87.98%,Venusaur,0
Sleep Powder,96.23%,Butterfree,0
Sleep Powder,83.25%,Alolan Exeggutor,0
Sleep Powder,93.86%,Lilligant,0
Sleep Powder,92.89%,Roserade,0
Sleep Powder,72.67%,Tangrowth,0
Sleep Powder,99.80%,Tangela,0
Sleep Powder,88.36%,Eldegoss,0
Sleep Powder,94.01%,Vileplume,0
Sludge Bomb,41.10%,Venusaur,0
Sludge Bomb,83.79%,Weezing,0
Sludge Bomb,55.99%,Eternatus,0
Sludge Bomb,18.41%,Landorus Incarnate Forme,0
Sludge Bomb,10.88%,Thundurus Therian Forme,0
Sludge Bomb,27.76%,Galarian Weezing,0
Sludge Bomb,87.91%,Nihilego,0
Sludge Bomb,20.44%,Jellicent,0
Sludge Bomb,29.75%,Cradily,0
Sludge Bomb,32.55%,Goodra,0
Sludge Bomb,64.91%,Gengar,0
Sludge Bomb,30.64%,Zoroark,0
Sludge Bomb,27.50%,Salazzle,0
Sludge Bomb,93.61%,Toxtricity Low Key Form,0
Sludge Bomb,16.92%,Galarian Slowbro,0
Sludge Bomb,99.82%,Roserade,0
Sludge Bomb,16.59%,Tangrowth,0
Sludge Bomb,19.63%,Tangela,0
Sludge Bomb,80.15%,Vileplume,0
Sludge Bomb,92.38%,Tentacruel,0
Sludge Bomb,86.90%,Dragalge,0
Frenzy Plant,29.60%,Venusaur,0
Leech Seed,71.18%,Ferrothorn,0
Leech Seed,37.95%,Celesteela,0
Leech Seed,8.53%,Tapu Bulu,0
Leech Seed,4.86%,Cherrim,0
Leech Seed,82.45%,Exeggutor,0
Leech Seed,26.52%,Alolan Exeggutor,0
Leech Seed,50.41%,Cradily,0
Leech Seed,74.63%,Appletun,0
Leech Seed,5.31%,Tangrowth,0
Leech Seed,90.81%,Tangela,0
Leech Seed,33.64%,Maractus,0
Power Whip,54.30%,Ferrothorn,0
Power Whip,90.58%,Seismitoad,0
Power Whip,80.68%,Tsareena,0
Power Whip,72.52%,Gyarados,0
Power Whip,93.60%,Centiskorch,0
Power Whip,19.18%,Goodra,0
Power Whip,72.61%,Dhelmise,0
Power Whip,41.50%,Copperajah,0
Power Whip,40.91%,Gourgeist Small Size,0
Power Whip,17.60%,Gourgeist Super Size,0
Power Whip,15.79%,Lickilicky,0
Power Whip,100.00%,Gourgeist Large Size,0
Gyro Ball,33.77%,Ferrothorn,0
Gyro Ball,76.33%,Stakataka,0
